AccelTime,PositionX,PositionY,PositionZ,VelocityX,VelocityY,VelocityZ,AccelerationX,AccelerationY,AccelerationZ
0.31,0.07609686759432475,0.07599142893545632,5.722138897947705,1.8902966695984416,1.8890441869325998,38.638071612654386,21.122897912312254,21.107732070995002,120.5949443621115
0.32,0.09499983429030917,0.09488187080478232,6.108519614074249,2.101525648721564,2.10012150764255,39.8440210562755,21.151372996601474,21.146847104129893,120.44702360108074
0.33,0.11601509077752481,0.11588308588120781,6.506959824637003,2.313039378687579,2.3115899786838487,41.04849129228631,21.1676109451063,21.173134173378244,120.2813720099296
0.34,0.1391454845644006,0.1389989856680463,6.917444737559866,2.524715488138642,2.5233213204176312,42.2513050123856,21.176927039559548,21.187584754653752,120.12278398990537
0.35,0.16439263944578703,0.16423219887222262,7.339957787683722,2.7364847585342376,2.7351971679641687,43.452532852284655,21.21806118807864,21.210266163730754,119.94890072599777
0.36,0.1917574870311294,0.1915841705518643,7.774483116206568,2.948665370415024,2.947299829601476,44.65202185954463,21.236080610812884,21.230983434284596,119.79553112044395
0.37,0.22124414073527965,0.22105716884787907,8.221003334802015,3.161026176523153,3.159609663944322,45.84997717074907,21.242933421775938,21.259444957971642,119.61242723055568
0.38,0.25285440250051117,0.2526532654873223,8.679503106509506,3.3734555107409125,3.372204113524038,47.046101443054624,21.272038844442157,21.263014600444084,119.43267486074241
0.39,0.2865889576079203,0.2863753066225627,9.149964120940052,3.586175899185334,3.584834259528479,48.24042819166205,21.23961741040175,21.28911740727972,119.25822158950255
0.4,0.32245071659977365,0.3222236492178475,9.632368402856672,3.7985720732893515,3.797725433601276,49.43301040755707,20.53819252752746,20.545985348998826,114.60672516263698
0.41,0.36043643733266717,0.36020090355386025,10.126698506932243,4.003953998564626,4.003185287091264,50.57907765918344,20.561003137586617,20.553746121284014,114.40930535608037
0.42,0.4004759773183134,0.4002327564247729,10.632489283524077,4.209564029940492,4.208722748304104,51.72317071274424,20.578566811783688,20.544024230950548,114.25105013368318
0.43,0.44257161761771835,0.44231998390781396,11.149720990651518,4.415349698058329,4.414162990613609,52.86568121408107,20.58403422064601,20.561231707028185,114.0456925211046
0.44,0.48672511459830164,0.48646161381395003,11.67837780279233,4.621190040264789,4.6197753076838906,54.00613813929212,20.581902886318343,20.58118834148254,113.85872376843155
0.45,0.5329370150009496,0.532659366890789,12.21843918418525,4.827009069127973,4.825587191098716,55.14472537697643,20.579630074295267,20.576341139304997,113.68367422605735
0.46,0.5812071056922293,0.5809152388017761,12.769886437955014,5.032805369870926,5.0313506024917665,56.281562119237,20.59450762028264,20.585281317458747,113.490127128979
0.47,0.6315351593909386,0.6312287448266938,13.332702059147383,5.238750446073752,5.237203415666354,57.41646339052679,20.596438684374025,20.57645081651887,113.2784548372773
0.48,0.6839226638516761,0.6836007789833574,13.90686669305265,5.444714832917492,5.442967923831542,58.54924793889957,20.593147906874602,20.582084817854348,113.07569898839024
0.49,0.7383698121808511,0.7380304582216728,14.492359172441647,5.650646311986238,5.648788772010086,59.68000492878347,20.59752758598681,20.58715020237303,112.85155882424216
0.5,0.7948762753007135,0.7945183459417736,15.089159221729481,5.856621587846106,5.854660274033816,60.80852051702589,20.578466239227627,20.566876166670944,112.64918882625706
0.51,0.8534424911791745,0.8530649486821118,15.69724442689974,6.062406250238382,6.0603290357005255,61.93501240528846,20.584817478006514,20.59051756894904,112.43021803934592
0.52,0.9140665536815583,0.9136682390391171,16.316594550952626,6.268254425018448,6.266234211390016,63.05931458568192,20.569159315746095,20.567417963832263,112.2305757579327
0.53,0.9767490979317428,0.9763305811530173,16.947187696809443,6.4739460181759085,6.471908391028339,64.18162034326124,20.582451213575467,20.568134364160294,112.0038950397896
0.54,1.0414885581135018,1.0410496650633008,17.589003900242055,6.6797705303116635,6.677589734669942,65.30165929365914,20.55181455077969,20.56130732515776,111.78433435190125
0.55,1.1082862634166184,1.1078255624100002,18.242020493178646,6.88528867581946,6.88320280792152,66.41950263717816,20.555393543060088,20.552380479396437,111.54272939103416
0.56,1.177139150174813,1.1766575904892154,18.90621551955043,7.090842611250061,7.088726612715484,67.5349299310885,20.548906685471653,20.52755853402616,111.33237653755766
0.57,1.2480475762873136,1.2475448566163703,19.581564818861313,7.296331678104777,7.294002198055746,68.64825369646408,20.54409285643291,20.514569041235415,111.09819572509525
0.58,1.3210108930683613,1.3204848785969276,20.268047355825953,7.501772606669106,7.4991478884681,69.75923565371504,20.5098488362284,20.500557823146757,110.84984193696191
0.59,1.3960286191350524,1.3954763574816087,20.965639712363103,7.70687109503139,7.704153466699568,70.86773407308466,20.509401863307374,20.520702702357784,110.60895028998455
0.6,1.4730973300853663,1.4725178921486044,21.67431705309395,7.911965113664464,7.909360493723145,71.97382357598451,20.50288483079288,20.485225897374445,110.368255994685
0.61,1.5522169812220108,1.551611497085836,22.394055288853796,8.116993961972392,8.11421275269689,73.07750613593136,20.2165327625251,20.247372058025498,108.63862657550646
0.62,1.6333869208417346,1.6327536246128047,23.12483035021311,8.319159289597643,8.316686473277144,74.16389240168643,20.225935561129344,20.216727739354425,108.40072552940087
0.63,1.716578513737711,1.7159204893455762,23.866469274229974,8.521418645208936,8.518853750670688,75.24789965698044,20.203062267540382,20.193715375612406,108.15821388779077
0.64,1.8017927001898004,1.8011090268522831,24.618948270799777,8.72344926788434,8.720790904426812,76.32948179585834,20.175910345117497,20.181481465651945,107.90882305803459
0.65,1.8890271928686437,1.8883169358965513,25.38224308875836,8.925208371335515,8.92260571908333,77.40857002643868,20.179232441179664,20.156779965361295,107.64842594289495
0.66,1.978279276581999,1.9775429930873845,26.156328789022748,9.127000695747311,9.124173518736944,78.48505428586763,20.1683662681945,20.15360877792173,107.39158249433923
0.67,2.069549283539472,2.068784728274754,26.941179331881425,9.328684358429257,9.325709606516162,79.55897011081103,20.11662243420644,20.12171267929666,107.14152954043925
0.68,2.162836127123765,2.1620418243399153,27.736769032989535,9.52985058277132,9.526926733309129,80.63038540621542,20.110204865106404,20.132289776170843,106.86253068384575
0.69,2.258134632951478,2.2573110916730066,28.54307288705169,9.730952631422385,9.728249631070836,81.69901071305388,20.085061559696392,20.080630329484592,106.62084992075673
0.7,2.355444159265702,2.354593587983715,29.36006299418223,9.93180324701935,9.929055934365682,82.76521921226144,20.05698528736471,20.063529202265823,106.35168062867056
0.71,2.4547621917358953,2.453884147327372,30.187715186304843,10.132373099892996,10.12969122638834,83.82873601854814,20.033416072521497,20.03070061140037,106.08598939451174
0.72,2.5560859227348254,2.5551810595912556,31.026002546490325,10.33270726061821,10.329998232502344,84.88959591249326,20.0084147720714,20.02275971451087,105.82876354280484
0.73,2.6594129953410075,2.658481041916279,31.874898505615256,10.532791408338925,10.530225829647453,85.94788354792131,19.984681046562223,19.97721240190461,105.54411332472837
0.74,2.764740909424397,2.7637833002127534,32.73437734109447,10.732638218804547,10.7299979536665,87.00332468116859,19.949750817168407,19.945453087343754,105.26197939369436
0.75,2.8720672916124426,2.8710832797494183,33.60441058790616,10.932135726976231,10.929452484539937,88.05594447510553,19.935565596860126,19.95647449153263,104.98100205285324
0.76,2.981388648882205,2.9803778045948177,34.484970032657216,11.131491382944832,11.129017229455263,89.10575449563406,19.916353560057196,19.91156654714864,104.70597317426599
0.77,3.092703562711653,3.0916679768893705,35.376027577613556,11.330654918545404,11.32813289492675,90.15281422737672,19.87164854688562,19.87877281084672,104.41793771898489
0.78,3.206010111897107,3.204949305838638,36.277555719887324,11.52937140401426,11.526920623035217,91.19699360456657,19.5131578524738,19.527711212733507,102.22450391601511
0.79,3.3213038259372496,3.32021851206899,37.18952565593299,11.724502982538997,11.722197735162553,92.21923864372673,19.469904123536388,19.49319756225771,101.94575497081536
0.8,3.4385488557626394,3.4374404894206156,38.111718042370256,11.91920202377436,11.91712971078513,93.23869619343488,19.454143347277636,19.468969924395537,101.67050457723937
0.81,3.557740876000383,3.556611786528467,39.044105004304605,12.113743457247137,12.111819410029085,94.25540123920727,18.87851688527829,18.877178868825194,98.21751862354884
0.82,3.678878310572854,3.677729980628758,39.98665901669668,12.302528626099921,12.300591198717337,95.23757642544277,18.85673293255793,18.849390976997924,97.93605233867942
0.83,3.8019035968338533,3.8007358926159314,40.939034780951104,12.4910959554255,12.489085108487316,96.21693694882956,18.828073816357104,18.822273434271352,97.66712740826085
0.84,3.9268145563881083,3.9256267437008043,41.9012041504394,12.679376693589072,12.67730784283003,97.19360822291216,18.79918614778006,18.780037305180965,97.35045487033909
0.85,4.053608323323999,4.052399822129105,42.87314023266852,12.867368555066873,12.86510821588184,98.16711277161555,18.750564356056795,18.752322305403474,97.09960455644061
0.86,4.182282008874668,4.181050904287923,43.85481136038467,13.054874198627441,13.052631438935874,99.13810881717995,18.72000286787503,18.71132431869081,96.77052050364168
0.87,4.312830750860942,4.311577218677281,44.84619244855647,13.242074227306192,13.239744682122783,100.10581402221638,18.677062053515403,18.687372921260522,96.50934962853646
0.88,4.445251493134005,4.4439746654985095,45.847250588778635,13.428844847841347,13.426618411335388,101.07090751850174,18.671668911651356,18.655239465503165,96.21030447509217
0.89,4.579539941612418,4.578240849611864,46.857959663963655,13.61556153695786,13.61317080599042,102.03301056325266,18.61828525223793,18.633187468049705,95.91725370883736
0.9,4.715695556981997,4.714372557671767,47.87828976959618,13.80174438948024,13.799502680670917,102.99218310034104,17.592967060390944,17.60318442033615,89.92929148348888
0.91,4.853713000876799,4.852367584478476,48.90821160059959,13.97767406008415,13.975534524874279,103.89147601517593,17.55335927377161,17.554947422355873,89.65984709849126
0.92,4.9934897414776405,4.992122929727219,49.947126360751355,14.153207652821866,14.151083999097837,104.78807448616084,17.53380344040307,17.51356962063503,89.35852161368489
0.93,5.1350218180058596,5.133633769718197,50.99500710561296,14.328545687225896,14.326219695304188,105.6816597022977,17.478249837855362,17.490249044941805,89.07619352725017
0.94,5.278307274878118,5.276895966671239,52.05182370263594,14.503328185604449,14.501122185753605,106.5724216375702,17.45465152411257,17.46138583224233,88.81056536243389
0.95,5.423340556734163,5.421907188528775,53.11754791901164,14.677874700845575,14.675736044076029,107.46052729119454,17.401268732745436,17.442147677289324,88.5260180132744
0.96,5.570119303742619,5.568664548969535,54.19215319192359,14.85188738817303,14.850157520848922,108.34578747132728,17.38702994476592,17.381999144162837,88.22559198321429
0.97,5.718638177624349,5.717166124178024,55.27561106663686,15.025757687620688,15.023977512290552,109.22804339115943,15.210467069058765,15.225561584215878,75.96755688836973
0.98,5.8688957545005564,5.8674058993009295,56.36789150054846,15.177862358311275,15.17623312813271,109.98771896004313,15.198558449446447,15.205610451946507,75.74623689035279
0.99,6.020674378083669,6.019168230582257,57.467768690148894,15.32984794280574,15.328289232652175,110.74518132894666,15.162537548726705,15.189281138307615,75.46864678773423
1.0,6.1739728575117265,6.172451122908779,58.57522050343836,15.481473318293007,15.480182044035251,111.499867796824,14.041000571849121,14.035776686432634,69.10899924901923
1.01,6.328787590694657,6.327252943349132,59.6902191814066,15.621883324011499,15.620539810899578,112.1909577893142,14.02892076195744,14.013354549879159,68.87587313488106
1.02,6.485006423934772,6.483458341458127,60.81212875929974,15.762172531631073,15.76067335639837,112.87971652066301,13.98262987143186,13.976016433694289,68.65088949242073
1.03,6.642628149251083,6.6410650750221105,61.94092592450637,15.901998830345391,15.900433520735312,113.56622541558721,13.048516424029533,13.062502327332153,63.3481535016874
1.04,6.801648137554537,6.800069410229463,63.07658817866224,16.032483994585686,16.031058544008634,114.19970695060408,13.026169613248165,13.037041475936798,63.16578911814529
1.05,6.961972977500394,6.96037999566955,64.21858524816828,16.162745690718168,16.161428958768003,114.83136484178553,12.9947764181283,13.019615793824304,62.94718322950212
1.06,7.123600434407575,7.12199428525723,65.36689889658614,16.29269345489945,16.291625116706246,115.46083667408055,12.371362510423396,12.35606940152345,59.35971376272824
1.07,7.28652736895657,7.2849105364242925,66.52150726332694,16.416407080003683,16.415185810721482,116.05443381170784,12.334779561772082,12.325707738813005,59.14762775800909
1.08,7.450691439756606,7.4490623945315075,67.68205160144402,16.539754875621405,16.53844288810961,116.64591008928792,12.333346389806852,12.293486222237055,58.95081105243767
1.09,7.6160889885128205,7.614446823412604,68.8485107023369,16.663088339519472,16.66137775033198,117.2354181998123,12.28355837856284,12.30712003552698,58.74642729880247
1.1,7.782719871908015,7.781060600915923,70.02086488433501,16.785923923305102,16.78444895068725,117.82288247280033,12.269448841961848,12.264970759955727,58.54707859545839
1.11,7.950579111141066,7.948905090422796,71.19909370906302,16.90861841172472,16.907098658286806,118.40835325875491,3.4421442258613673,3.4624374117784,9.399918488327776
1.12,8.119665295258313,8.117976077005665,72.38317724165057,16.943039853983333,16.94172303240459,118.50235244363819,3.44595044825237,3.4608237582344743,9.365672191654394
1.13,8.289095693798146,8.28739330732971,73.56820076608696,16.977499358465856,16.976331269986932,118.59600916555473,3.4544170752801033,3.456385799824661,9.374324735557105
1.14,8.458870687382804,8.45715662002958,74.7541608577425,17.01204352921866,17.01089512798518,118.68975241291031,3.45153429655713,3.436483788163748,9.31016813888446
1.15,8.628991122674991,8.627265571309431,75.94105838187161,17.046558872184228,17.045259965866816,118.78285409429915,3.428444219261386,3.44436588058013,9.282062811551437
1.16,8.799456711396834,8.7977181709681,77.1288869228146,17.080843314376843,17.079703624672618,118.87567472241467,3.447394337672192,3.459920000265965,9.239356541538259
1.17,8.970265144540603,8.968515207214827,78.31764367003875,17.115317257753563,17.114302824675278,118.96806828783005,-3.967643605494913,-3.950021986131871,-31.75325224861502
1.18,9.141418317118138,9.13965823546158,79.50732435291705,17.075640821698613,17.07480260481396,118.6505357653439,-3.935725223388854,-3.939828858333125,-31.63414307501986
1.19,9.312174725335124,9.31040626150972,80.6938297105705,17.036283569464725,17.03540431623063,118.3341943345937,-3.9323130221913902,-3.918482402622759,-31.505775351188827
1.2,9.48253756102977,9.480760304672025,81.87717165391643,16.996960439242812,16.9962194922044,118.01913658108181,-3.90388202587129,-3.8965383335414407,-31.419170081434608
1.21,9.652507165422199,9.65072249959407,83.05736301972725,16.9579216189841,16.957254108868984,117.70494488026746,-3.8899427274083926,-3.892704652201354,-31.264907991132894
1.22,9.82208638161204,9.820295040682758,84.23441246852992,16.919022191710013,16.91832706234697,117.39229580035614,-3.8599629149519394,-3.8657056610953315,-31.15629473130273
1.23,9.99127660352914,9.989478311306229,85.40833542653348,16.880422562560494,16.879670005736017,117.08073285304312,-3.8311496340397495,-3.864841506235955,-31.020977097532146
1.24,10.160080829154746,10.158275011363589,86.57914275506391,16.842111066220095,16.84102159067366,116.7705230820678,-3.831114189926525,-3.8200999411898278,-30.941699235129278
1.25,10.328501939816947,10.326685227270325,87.74684798588459,16.80379992432083,16.80282059126176,116.46110608971651,-3.81530601710444,-3.8004066387091187,-30.806262640716895
1.26,10.496539939060156,10.494713433182943,88.91145904678174,16.765646864149787,16.764816524874668,116.15304346330934,-3.7887360359274256,-3.7799536882561395,-30.700207364115943
1.27,10.664196407701654,10.662361598431689,90.07298948141484,16.727759503790512,16.727016987992105,115.84604138966819,-3.7999472586195298,-3.7920159672175284,-30.59607997756208
1.28,10.83147400273956,10.82963176831161,91.23144989531151,16.689760031204315,16.68909682831993,115.54008058989257,-3.749623301047065,-3.7642173203083322,-30.469402104422787
1.29,10.998371603051602,10.99652273659481,92.38685070121043,16.652263798193843,16.651454655116847,115.23538656884834,-3.7479776273078937,-3.7621776823372595,-30.379515330546884
1.3,11.16489424103354,11.163037283145979,93.53920456689892,16.614784021920766,16.613832878293476,114.93159141554287,-3.7333698816298666,-3.7411339958013445,-30.24662151256499
1.31,11.331042081252749,11.329175611928914,94.68852048105434,16.57745032310447,16.576421538335463,114.62912520041722,-3.713461862936282,-3.6954531600705067,-30.14636028722793
1.32,11.496816584483794,11.494939827312269,95.83481173305852,16.540315704475105,16.539467006734757,114.32766159754495,-3.686067762153549,-3.6974016806741794,-30.027882988117625
1.33,11.662219741528546,11.660334497379617,96.97808834903397,16.50345502685357,16.502492989928015,114.02738276766377,-3.6608530466620146,-3.669966157718595,-29.90690339809879
1.34,11.82725429179708,11.825359427278897,98.1183621767106,16.46684649638695,16.46579332835083,113.72831373368278,-3.647149716917428,-3.6564346769979696,-29.810808458453224
1.35,11.99192275676095,11.990017360562405,99.25564531404743,16.430374999217776,16.429228981580852,113.43020564909826,-3.6636829035912513,-3.6428227041289207,-29.70236089885565
1.36,12.156226506753127,12.154309650378213,100.38994737053841,16.393738170181862,16.392800754539564,113.1331820401097,-3.628899610535479,-3.615003100846469,-29.60533374240234
1.37,12.320163888454946,12.318237657923609,101.52127919093951,16.357449174076507,16.3566507235311,112.83712870268567,-3.6123238289291684,-3.61903568879138,-29.488856272819223
1.38,12.48373838019571,12.48180416515892,102.64965047796636,16.321325935787215,16.320460366643186,112.54224013995749,-3.592238435152267,-3.590593470551168,-29.394073809962087
1.39,12.646951639553583,12.645008768825353,103.77507287936594,16.285403551435692,16.284554431937675,112.24829940185786,-3.585770292000792,-3.572211341799473,-29.276643355189567
1.4,12.80980567506794,12.807854313144729,104.89755587338452,16.249545848515684,16.248832318519682,111.95553296830597,-3.568984142261443,-3.5556075877395488,-29.177503235075303
1.41,12.972301133553097,12.970342636329926,106.01711120306759,16.21385600709307,16.213276242642287,111.66375793595522,-3.5363684614648143,-3.5340915055960873,-29.07491899012267
1.42,13.134439693624028,13.132475398756348,107.13374878242713,16.178492322478423,16.177935327586326,111.373008746054,-3.5489392206802988,-3.5359189336295866,-28.975945663585705
1.43,13.296224616848813,13.294254752032211,108.24747886988767,16.14300293027162,16.14257613825003,111.08324928941813,-3.501066380223948,-3.5258316164118852,-28.878399094629973
1.44,13.457654646151529,13.45568051341471,109.35831136278185,16.10799226646938,16.10731782208591,110.79446529847183,-3.49070075250994,-3.481371661094745,-28.785067323628112
1.45,13.618734568816222,13.61675369163557,110.46625601576656,16.073085258944282,16.072504105474962,110.50661462523556,-3.4871758229952565,-3.469329889984685,-28.663876469635404
1.46,13.779465421405666,13.77747873269032,111.57132216201892,16.038213500714328,16.037810806575116,110.21997586053921,-3.4627306973672174,-3.4736346910914073,-28.567087970242138
1.47,13.93984755641281,13.937856840756071,112.67352192062431,16.003586193740656,16.0030744596642,109.93430498083679,-3.462258537341335,-3.456808794360508,-28.46848408629106
1.48,14.099883418350217,14.097887585352712,113.77286497043268,15.968963608367243,15.968506371720597,109.64962013997388,-3.444636934335437,-3.4307990143613414,-28.393711065114385
1.49,14.25957305443389,14.257572649069918,114.86936117183242,15.934517239023888,15.934198381576984,109.36568302932274,-3.4301270302133084,-3.4230898990167336,-28.26342611652145
1.5,14.418918226824129,14.416914632885687,115.96301800212565,15.900215968721755,15.899967482586817,109.08304876815752,-3.413933251954282,-3.388349609667152,-28.17724644098561
1.51,14.577920386511346,14.575914307711555,117.05384848980722,15.866076636202212,15.866083986490146,108.80127630374767,-3.403334838041735,-3.3910175715277764,-28.081750165721704
1.52,14.736581152873368,14.734575147576457,118.1418612528447,15.832043287821795,15.832173810774869,108.52045880209046,-3.3658261765577597,-3.378491411471424,-27.97762764106791
1.53,14.894901585751587,14.892896885684205,119.2270658408656,15.798385026056218,15.798388896660155,108.24068252567979,-3.360157234404067,-3.3536606934790756,-27.88037871412447
1.54,15.052885436012149,15.050880774650807,120.3094726661224,15.764783453712177,15.764852289725365,107.96187873853854,-3.3475797293029315,-3.3537694509724862,-27.78794652274693
1.55,15.21053327054927,15.208529297548061,121.38909145350779,15.731307656419148,15.73131459521564,107.68399927331107,-3.3173864383491654,-3.346288692014858,-27.69407077334854
1.56,15.367846347113462,15.365842443500217,122.4659314462409,15.698133792035655,15.697851708295492,107.40705856557759,-3.317235246905585,-3.3259171892017667,-27.601434181095247
1.57,15.524827685033818,15.522820960583172,123.54000203189668,15.6649614395666,15.664592536403473,107.13104422376664,-3.32101938418583,-3.2999168410668487,-27.493462668183096
1.58,15.681477299429485,15.679466885947207,124.61131247413434,15.631751245724741,15.631593367992805,106.85610959708481,-3.27583097638119,-3.2774089002318614,-27.401855042207952
1.59,15.837794811886733,15.835782819627134,125.67987357010519,15.59899293596093,15.598819278990486,106.58209104666273,-3.274967837542889,-3.2698328020235476,-27.33221874803282
1.6,15.993784741246342,15.99177101241704,126.74569448057181,15.5662432575855,15.566120950970252,106.3087688591824,-3.2722249277236526,-3.267157700887432,-27.22931673274367
1.61,16.149447173822196,16.147432221926742,127.80878216916363,15.533521008308263,15.533449373961377,106.03647569185496,-3.2460794232487498,-3.2491307770554188,-27.117771411904886
1.62,16.30478238390528,16.302766715666355,128.86914692608218,15.501060214075775,15.500958066190822,105.76529797773591,-3.2333412840223437,-3.217786883214136,-27.042607330179756
1.63,16.45979298604604,16.457776296328262,129.92679990585955,15.468726801235551,15.468780197358681,105.49487190443412,-3.209682990266739,-3.2166246960486693,-26.94092966311317
1.64,16.614480254058396,16.61246409830185,130.9817486249039,15.436629971332884,15.436613950398195,105.22546260780298,-3.20625265429812,-3.2188056856254215,-26.856366905939684
1.65,16.768846553771724,16.76683023780583,132.03400325098193,15.404567444789903,15.40442589354194,104.95689893874358,-3.184941410580113,-3.202327518245712,-26.78898315388155
1.66,16.922892228219624,16.92087449674125,133.08357224036936,15.372718030684101,15.372402618359484,104.68900910720477,-3.1867053503398695,-3.178201838114015,-26.690432406987785
1.67,17.076619408526465,17.074598522924845,134.1304623314414,15.340850977180702,15.340620599978344,104.42210478313488,-3.1772178906574218,-3.1693150581639498,-26.601562400443157
1.68,17.230027918298273,17.228004728924628,135.17468337927275,15.309078798274127,15.308927449396704,104.15608915913046,-3.163603504692286,-3.1526505993131493,-26.525277588985084
1.69,17.383118706281014,17.381094003418596,136.21624427086405,15.277442763227205,15.277400943403572,103.89083638324061,-3.144361078544425,-3.145308907982038,-26.414929194306303
1.7,17.535893133913287,17.533868012852633,137.25515263469646,15.24599915244176,15.245947854323752,103.62668709129755,-3.106968927050735,-3.115593778563689,-26.338865875370455
1.71,17.688353125437704,17.686327491395872,138.29141950560944,15.214929463171252,15.214791916538115,103.36329843254386,-3.130897627408051,-3.117602491434936,-26.217920152920204
1.72,17.840502420069416,17.83847541056125,139.32505248993488,15.183620486897171,15.183615891623765,103.10111923101465,-3.0944745831000056,-3.086808169469175,-26.168814768367994
